35.102,-2218.1
35.215,-2082.8
35.327,-2010.8
35.44,-1972.4
35.552,-1950.4
35.715,-1930.3
35.878,-1917.3
36.041,-1973.2
36.107,-2084.4
36.162,-2145.3
36.216,-2188.2
36.271,-2218.6
36.366,-2249.2
36.461,-2264.7
36.556,-2270.8
36.736,-2267.7
36.915,-2257.3
36.934,-2256.1
36.952,-2254.8
36.971,-2253.5
36.989,-2252.2
36.995,-2251.7
37,-2266.3
37.001,-2330.7
37.003,-2394.6
37.004,-2458
37.016,-3055.7
37.028,-3613.6
37.04,-4133.5
37.069,-5288
37.099,-6257.9
37.128,-7064.9
37.158,-7732.4
37.222,-8800
37.287,-9478.5
37.352,-9897.3
37.416,-10140
37.481,-10263
37.564,-10301
37.648,-10255
37.732,-10161
37.815,-10038
37.899,-9897.8
37.985,-9744.6
38.007,-9604.4
38.03,-9260.4
38.037,-9150
38.045,-9044.7
38.053,-8944.1
38.061,-8847.7
38.069,-8755.3
38.111,-8315
38.154,-7964.2
38.197,-7683.6
38.239,-7457.2
38.315,-7153.5
38.391,-6934.8
38.467,-6768.5
38.543,-6635.6
38.62,-6524.8
38.752,-6364.8
38.885,-6225.1
38.961,-6148.5
38.996,-6113.6
39.001,-6080
39.005,-5907.3
39.009,-5773.5
39.012,-5642.6
39.016,-5514.5
39.019,-5389.2
39.023,-5266.5
39.047,-4468.3
39.072,-3780.8
39.096,-3189.1
39.121,-2679.8
39.176,-1785.1
39.231,-1145.7
39.286,-686.93
39.341,-358.01
39.396,-123.52
39.435,-1.2193e-09
39.435,-3.3584e-11
39.435,1.7854e-09
39.446,41.671
39.456,80.713
39.467,117.22
39.477,151.34
39.519,268.79
39.561,357.77
39.604,423.69
39.646,471.51
39.77,538.18
39.894,546.79
40.019,646.5
40.04,797.66
40.058,906.22
40.075,1002.9
40.093,1089.3
40.11,1166.9
40.127,1236.6
40.195,1444.4
40.263,1577.9
40.331,1662.2
40.399,1713.6
40.466,1742.7
40.601,1758.6
40.735,1749.7
40.869,1732.3
41.003,1711.5
41.137,1689.6
41.387,1651
41.637,1617.3
41.887,1589.6
42.01,1617.8
42.026,1700.9
42.042,1777.2
42.058,1846.6
42.074,1909.7
42.162,2173.5
42.249,2328.6
42.337,2416.7
42.425,2465.8
42.538,2499.3
42.651,2513.4
42.764,2518.5
42.877,2519.6
42.964,2519.3
43.003,2567.2
43.013,2741.8
43.024,2907.3
43.034,3063.4
43.044,3210.5
43.107,3957
43.17,4477.9
43.233,4839.2
43.295,5090.8
43.373,5298.6
43.451,5434.2
43.53,5526.4
43.608,5591.2
43.686,5638.3
43.835,5698.2
43.985,5742.2
44,5759
44.006,5929.7
44.012,6095.2
44.018,6254.9
44.025,6409.1
44.031,6558.1
44.069,7397.6
44.107,8078.8
44.146,8634.3
44.184,9087.2
44.223,9456.9
44.312,10073
44.401,10475
44.49,10754
44.579,10957
44.667,11114
44.795,11290
44.923,11438
45.051,11576
45.178,11708
45.306,11839
45.556,12094
45.806,12353
45.937,12490
45.999,12555
46.006,12464
46.014,12361
46.021,12262
46.029,12168
46.104,11410
46.178,10937
46.253,10655
46.328,10497
46.415,10411
46.503,10389
46.59,10401
46.678,10435
46.766,10483
46.947,10607
46.982,10631
47.004,10422
47.012,9956
47.018,9623.9
47.025,9304.1
47.031,8995.8
47.037,8698.3
47.043,8411.1
47.075,7077.7
47.107,5970
47.139,5050.5
47.171,4288.2
47.203,3657.1
47.276,2593.5
47.35,1915.6
47.424,1483.8
47.498,1212.8
47.571,1048.4
47.677,932.16
47.782,890.99
47.887,887.51
47.992,903.98
48.007,789.31
48.022,559.45
48.036,348.76
48.051,156.92
48.064,5.0621e-09
48.064,-1.3144e-10
48.075,-77.54
48.085,-150.42
48.096,-218.8
48.128,-402.14
48.16,-553.74
48.192,-677.93
48.224,-779.12
48.383,-1041.2
48.513,-1111.2
48.642,-1132.5
48.772,-1128.8
48.902,-1110.6
49.031,-1022.1
49.166,-755.24
49.21,-704.53
49.255,-666.1
49.299,-635.29
49.343,-609.76
49.388,-588.48
49.536,-536.89
49.685,-506.22
49.833,-485.53
49.981,-469.31
49.995,-467.93
50.005,-620.55
50.014,-915.43
50.023,-1195.5
50.032,-1460.7
50.092,-2886.1
50.14,-3703.8
50.188,-4308.4
50.236,-4753.3
50.284,-5078.5
50.346,-5364.9
50.408,-5548.7
50.469,-5663.3
50.531,-5730.4
50.592,-5764.4
50.709,-5769.5
50.825,-5735.2
50.941,-5684
51.057,-5624.9
51.173,-5562.2
51.412,-5433.3
51.651,-5308.8
51.89,-5191.4
51.949,-5163.2
51.984,-5147.2
52,-5139.8
52.004,-5282.2
52.008,-5434.5
52.012,-5583.1
52.016,-5728.1
52.055,-7005.1
52.095,-7998.3
52.135,-8762.6
52.175,-9345.9
52.232,-9936
52.289,-10317
52.346,-10551
52.403,-10683
52.46,-10741
52.551,-10730
52.642,-10642
52.732,-10513
52.823,-10361
52.914,-10195
52.982,-10066
52.997,-10036
53.003,-9931.7
53.008,-9743.5
53.013,-9561.3
53.019,-9385.1
53.024,-9214.6
53.048,-8504
53.072,-7889.2
53.097,-7357.3
53.121,-6897
53.176,-6066.3
53.231,-5467.7
53.286,-5033
53.342,-4715.8
53.397,-4483.7
53.481,-4245.4
53.565,-4093.6
53.649,-3993.2
53.733,-3924.5
53.817,-3875.4
53.958,-3818.7
53.988,-3808.4
53.997,-3805.3
54.007,-3629.3
54.014,-3455.9
54.021,-3289.9
54.028,-3131.3
54.035,-2979.4
54.043,-2833.9
54.082,-2139.8
54.121,-1591.1
54.16,-1157
54.199,-814.31
54.238,-544.35
54.316,-169.64
54.371,-1.1761e-09
54.371,-4.7373e-11
54.371,1.6745e-09
54.382,42.511
54.393,82.202
54.404,119.19
54.437,217.08
54.471,296.08
54.504,358.93
54.537,408.37
54.704,515.72
54.871,518.36
54.953,514.86
54.993,510.02
55.003,672.74
55.013,1200.1
55.016,1374.7
55.02,1545.6
55.023,1713.1
55.027,1877.2
55.03,2038.1
55.058,3236
55.086,4256.4
55.114,5125.4
55.141,5866
55.198,7049.1
55.255,7909.2
55.311,8541.1
55.368,9009.3
55.424,9358.2
55.507,9717.2
55.591,9960.3
55.674,10133
55.757,10262
55.84,10364
55.98,10497
56.025,10683
56.07,10951
56.115,11168
56.16,11342
56.205,11485
56.314,11743
56.423,11933
56.533,12089
56.642,12226
56.751,12350
56.969,12581
57.025,12404
57.081,11986
57.124,11758
57.166,11589
57.209,11464
57.251,11375
57.293,11312
57.388,11237
57.483,11228
57.578,11259
57.673,11312
57.829,11421
57.984,11546
58.021,11428
58.057,11221
58.094,11056
58.13,10928
58.228,10704
58.325,10611
58.422,10594
58.52,10619
58.65,10682
58.779,10765
58.909,10857
58.973,10904
59.005,10805
59.015,10571
59.025,10350
59.035,10141
59.044,9943.3
59.106,8911.7
59.168,8200.1
59.23,7717.5
59.292,7393.9
59.37,7142.3
59.448,6999
59.526,6921
59.604,6884.1
59.682,6874.1
59.831,6900.4
59.98,6951.1
59.998,6957.2
60.012,6638.9
60.023,6375
60.034,6128.1
60.045,5897.2
60.056,5680.7
60.067,5477.5
60.118,4678.7
60.169,4090.3
60.22,3657.3
60.272,3340.5
60.323,3110.7
60.423,2838.7
60.523,2703.9
60.624,2641.5
60.724,2620
60.824,2622.6
60.997,2657.1
61.058,2445
61.102,2322.2
61.147,2233.7
61.192,2170.3
61.237,2124.3
61.281,2091.2
61.401,2049.5
61.521,2043.6
61.64,2053.5
61.76,2071.1
61.879,2092.5
62.004,2092.3
62.019,1960.5
62.035,1839.1
62.05,1728.3
62.065,1627.4
62.154,1187.5
62.242,935.19
62.331,797.85
62.419,726.88
62.531,686.66
62.643,677.67
62.754,683.46
62.866,695.7
62.961,708.24
63.005,611
63.017,345.45
63.029,96.769
63.034,8.8141e-09
63.034,1.6177e-10
63.034,-5.4063e-09
63.042,-97.231
63.05,-190.15
63.058,-278.85
63.066,-363.5
63.098,-668.69
63.13,-922.36
63.162,-1131.8
63.194,-1304.1
63.322,-1722.3
63.45,-1898.8
63.578,-1975.8
63.705,-2005.5
63.833,-2007.7
63.999,-1991
64.015,-1854.4
64.032,-1720.8
64.048,-1599.2
64.064,-1488.6
64.143,-1070.2
64.221,-806.23
64.3,-642.14
64.378,-540
64.476,-465.98
64.574,-423.89
64.673,-398.54
64.771,-382.88
64.869,-373.2
65.008,-314.34
65.028,-144.05
65.044,-24.012
65.047,-6.5259e-09
65.047,-2.6546e-10
65.047,8.8499e-09
65.059,117.96
65.071,228.37
65.083,331.56
65.094,427.97
65.142,760.46
65.189,1014.4
65.236,1206.1
65.283,1350.1
65.395,1557.7
65.508,1659.5
65.62,1711.8
65.733,1737.9
65.845,1748.4
66.048,1621.8
66.125,1381.9
66.182,1265.9
66.238,1182.5
66.295,1121.1
66.395,1052.7
66.494,1010.5
66.593,984.7
66.784,961.17
66.975,950.76
67,947.62
67.008,877.64
67.016,810.67
67.024,746.65
67.094,274.21
67.152,1.5792e-10
67.152,-2.0824e-09
67.186,-70.805
67.219,-129.78
67.253,-178.6
67.343,-277.08
67.433,-334.73
67.524,-366.31
67.614,-382.51
67.779,-394.28
67.944,-393.37
68.109,-388.57
68.275,-383.24
68.525,-375.93
68.775,-369.61
69.025,-324.35
69.06,-235.02
69.095,-160.68
69.13,-100.13
69.165,-51.05
69.207,-8.983e-10
69.207,1.2529e-10
69.289,82.784
69.371,137.42
69.454,172.72
69.602,205.13
69.75,220.01
69.898,226.05
69.943,227.1
69.989,227.73
70.004,315.84
70.009,418.67
70.013,518.75
70.018,616.14
70.063,1439.6
70.108,2074.5
70.153,2560.4
70.198,2931.4
70.281,3392.3
70.363,3670.8
70.446,3841.9
70.529,3946.7
70.612,4009.1
70.75,4055.9
70.889,4071.1
71.028,4075
71.166,4073.9
71.305,4070.3
71.555,4063.7
71.805,4059.5
71.937,4058.8
71.999,4058.8
72.006,3937.8
72.014,3802.8
72.021,3673.4
72.029,3549.6
72.104,2546.5
72.179,1901.4
72.254,1495.2
72.329,1241.4
72.416,1067.2
72.504,968.59
72.591,912.35
72.679,881.24
72.767,865.76
72.948,862.09
72.996,862.49
73.012,638.83
73.029,357.87
73.045,103.43
73.052,1.2494e-08
73.052,-2.0567e-10
73.057,-48.778
73.063,-96.093
73.068,-141.96
73.073,-186.41
73.095,-352.11
73.116,-498.61
73.137,-627.67
73.158,-741.2
73.249,-1086.1
73.34,-1280.5
73.43,-1390.4
73.521,-1451.3
73.612,-1482.3
73.752,-1495.3
73.893,-1490.5
74.033,-1628.7
74.174,-2161.9
74.212,-2236.8
74.243,-2281.1
74.274,-2317
74.304,-2346.4
74.335,-2370.3
74.366,-2389.4
74.513,-2433.8
74.659,-2436.4
74.806,-2425.4
74.953,-2410
74.99,-2405.9
75.003,-2350.6
75.016,-2120.4
75.026,-1945.7
75.037,-1782.1
75.047,-1628.6
75.058,-1484.3
75.068,-1348.5
75.117,-817.03
75.166,-418.6
75.215,-119.57
75.239,-4.1569e-09
75.239,7.833e-11
75.25,73.046
75.261,141.58
75.273,205.79
75.284,265.92
75.329,474.26
75.374,634.7
75.418,756.78
75.463,849.08
75.59,996.94
75.716,1058.3
75.842,1084.1
75.969,1092.6
76.007,1183.3
76.045,1647.1
76.058,1783.2
76.072,1908
76.085,2023.3
76.098,2130
76.111,2228.8
76.171,2595
76.231,2850
76.291,3027.7
76.351,3151.1
76.411,3235.9
76.539,3331.3
76.667,3369.2
76.795,3383.3
76.923,3385.5
77.023,3552.2
77.124,4213.2
77.154,4341.2
77.183,4444.7
77.213,4530.8
77.243,4603.3
77.273,4664.4
77.366,4802.8
77.459,4880.1
77.553,4921.1
77.646,4942.2
77.816,4959.5
77.986,4962.4
78,4962.3
78.01,4689.1
78.02,4426.3
78.03,4178.4
78.04,3944.3
78.075,3207.4
78.11,2603
78.145,2110.7
78.18,1711
78.287,920.72
78.394,510.17
78.501,287.99
78.607,167.29
78.714,107.07
78.855,80.362
78.995,78.877
79.006,1.243e-08
79.006,1.4407e-11
79.006,-8.2938e-09
79.015,-83.92
79.024,-163.51
79.034,-238.89
79.062,-444.33
79.09,-619.29
79.118,-767.37
79.146,-892.35
79.257,-1215.5
79.368,-1372.5
79.479,-1450
79.59,-1486.6
79.701,-1499.5
79.861,-1495.2
79.974,-1486.6
80.003,-1430.5
80.013,-1207.7
80.021,-1041.7
80.029,-883.87
80.037,-733.65
80.045,-590.4
80.053,-453.74
80.083,-1.2405e-08
80.083,4.9114e-10
80.088,102.63
80.094,202.35
80.099,299.18
80.104,393.2
80.124,745.09
80.144,1058.5
80.165,1336.9
80.185,1584
80.263,2298.6
80.342,2744.6
80.42,3025.9
80.498,3203.8
80.577,3314.8
80.698,3403.7
80.82,3442.2
80.942,3458.1
81.032,3711.3
81.123,4315
81.154,4450.5
81.184,4560.5
81.214,4651.9
81.245,4728.6
81.275,4792.9
81.372,4932.5
81.469,5009
81.566,5051.4
81.663,5075.1
81.76,5087.9
81.962,5095.5
82.022,5286.2
82.082,5747
82.128,6002.7
82.174,6193.1
82.219,6337.5
82.265,6449.4
82.31,6536.5
82.439,6702.4
82.568,6785.9
82.696,6818.3
82.825,6831.1
82.954,6843.7
82.995,6848.6
83.011,7006.6
83.024,7190.5
83.037,7360.6
83.05,7517.6
83.063,7663.5
83.076,7799.4
83.089,7925.6
83.141,8356.4
83.193,8676.5
83.245,8908.4
83.298,9078.4
83.35,9207.3
83.402,9306.7
83.507,9447.8
83.612,9532.6
83.717,9582.9
83.822,9618
83.927,9649
84.004,9600.3
84.016,9352.6
84.026,9177.1
84.033,9047.1
84.04,8922.6
84.048,8803.2
84.055,8688.6
84.062,8578.8
84.069,8473.7
84.108,7984.4
84.147,7595.5
84.186,7286.4
84.225,7041
84.263,6846.5
84.368,6511
84.472,6338.8
84.576,6250.7
84.68,6209.6
84.784,6196.7
84.961,6210.5
85.016,6067.6
85.071,5595.8
85.11,5336.9
85.15,5138.6
85.19,4985
85.23,4864.5
85.27,4769.9
85.371,4608.2
85.472,4527.3
85.573,4497.9
85.674,4494.4
85.775,4500.4
85.877,4510.7
86.039,4226.5
86.202,3200.7
86.245,3078.9
86.278,3012
86.311,2958.4
86.345,2914.4
86.378,2878.8
86.411,2850.7
86.59,2783.6
86.769,2785.4
86.947,2802.4
87.126,2821.8
87.304,2843.7
87.554,2875.8
87.804,2906
88.054,2932.9
88.304,2957
88.554,2978.7
88.804,2998.5
88.982,3011.6
89.006,2915.1
89.03,2545.6
89.049,2278.4
89.069,2042.1
89.088,1832.4
89.108,1645.4
89.127,1478.6
89.199,1005.8
89.272,700.51
89.344,503.22
89.417,376.87
89.489,297.78
89.627,229.29
89.765,209.43
89.903,207.87
90.029,2.5481e-10
90.029,-5.8704e-09
90.043,-88.655
90.057,-170.54
90.071,-246.02
90.113,-442.41
90.155,-596.36
90.197,-715.55
90.239,-807.21
90.374,-971
90.509,-1033.7
90.644,-1058
90.78,-1064.6
90.915,-1060.5
90.989,-1055.2
91.045,-907.67
91.101,-759.9
91.158,-651.63
91.214,-573.74
91.334,-467.3
91.455,-415.32
91.575,-390.07
91.695,-376.91
91.903,-364.12
92.11,-357.88
92.318,-353.58
92.526,-349.9
92.776,-346.06
93.026,-240.41
93.054,-62.493
93.065,-4.8428e-09
93.065,-6.0729e-11
93.065,7.1082e-09
93.085,145.29
93.104,275.98
93.123,393.21
93.142,498.3
93.211,803.29
93.279,1008.7
93.348,1143.5
93.417,1230.8
93.545,1313.1
93.674,1346.5
93.803,1360.8
93.932,1365.2
94.019,1619.9
94.106,2704.1
94.13,2913.3
94.15,3060.6
94.17,3191
94.189,3307.3
94.209,3410.9
94.229,3503
94.33,3832.3
94.431,4006
94.532,4098.3
94.633,4147.4
94.734,4171.6
94.905,4180.1
94.991,4180
95.002,4112.1
95.012,3640.2
95.02,3298.5
95.028,2973.6
95.037,2664.3
95.045,2369.3
95.053,2087.8
95.093,864.48
95.13,1.9711e-08
95.13,9.9144e-11
95.13,-1.2708e-08
95.135,-78.01
95.141,-153.58
95.146,-226.72
95.152,-297.51
95.174,-560.6
95.197,-791.9
95.219,-994.51
95.241,-1171.7
95.332,-1683
95.422,-1972.8
95.513,-2138.2
95.603,-2231.1
95.693,-2279.6
95.827,-2303
95.96,-2300.9
96.069,-2489.9
96.149,-2654.5
96.228,-2748.5
96.308,-2796.4
96.387,-2820
96.467,-2830.7
96.613,-2828.6
96.759,-2815.7
96.905,-2798.9
97.051,-2647.2
97.197,-2323.6
97.242,-2268
97.287,-2228.7
97.332,-2199.3
97.377,-2176.4
97.511,-2129.3
97.646,-2104.8
97.78,-2090.8
97.914,-2081.3
97.951,-2079
97.987,-2076.9
97.999,-2076.2
98.003,-2010.8
98.006,-1932.8
98.009,-1856.1
98.035,-1293.9
98.061,-806.25
98.086,-384.71
98.113,-3.8318e-11
98.113,1.8078e-08
98.119,117.82
98.125,231.68
98.131,341.65
98.149,651.63
98.167,931.46
98.185,1183.3
98.203,1409.6
98.274,2120.6
98.346,2580.4
98.417,2871.7
98.489,3053.7
98.583,3187.3
98.678,3253.4
98.773,3284.2
98.868,3294.8
98.963,3293.4
99.024,3511.5
99.084,4017.8
99.131,4298.3
99.178,4502.9
99.225,4654.5
99.272,4768.8
99.318,4855.1
99.441,5000.1
99.563,5062.8
99.686,5075.5
99.809,5068.5
99.931,5059.9
100.05,4824.8
100.15,4487.4
100.24,4294.2
100.34,4195.1
100.43,4140.8
100.53,4105.7
100.68,4075.8
100.83,4059.8
100.99,4052.1
101.03,3707.2
101.07,3405.6
101.1,3161.5
101.14,2965.3
101.17,2805.9
101.21,2675.6
101.31,2427.6
101.4,2289.5
101.5,2211.4
101.6,2168.6
101.7,2147.3
101.89,2139.3
102.09,1825.3
102.25,1397.3
102.3,1332.7
102.36,1290.3
102.41,1261.7
102.46,1242.2
102.63,1211.5
102.79,1209.1
102.95,1216.8
102.99,1219.5
103.02,984.31
103.05,697.47
103.08,456.8
103.12,256.92
103.16,1.9545e-10
103.16,-2.7847e-09
103.2,-87.768
103.24,-159.45
103.27,-217.55
103.37,-325.9
103.46,-386.75
103.55,-417.75
103.64,-431.51
103.82,-437.51
103.99,-430.05
104.01,-523
104.02,-739.95
104.04,-939.3
104.05,-1121.3
104.14,-1917.3
104.21,-2310.5
104.29,-2556.1
104.36,-2707.8
104.43,-2799.8
104.53,-2868.5
104.63,-2896.4
104.72,-2902.3
104.82,-2896.9
105.01,-2906.5
105.04,-2992.5
105.07,-3066.3
105.1,-3128.3
105.12,-3180.1
